0.1	0.9297157357829491
0.2	0.928902465151511
0.30000000000000004	0.9277868828052622
0.4	0.9264705980340654
0.5	0.9250153103872025
0.6	0.9234604610076999
0.7000000000000001	0.9218323448420077
0.8	0.920149109891954
0.9	0.9184236466828604
1.0	0.9166653350507945
1.1	0.9148811419674343
1.2000000000000002	0.9130763350973369
1.3000000000000003	0.9112549602851537
1.4000000000000001	0.9094201692174996
1.5000000000000002	0.9075744492197894
1.6	0.9057197874821838
1.7000000000000002	0.9038577903551053
1.8000000000000003	0.9019897712421057
1.9000000000000001	0.9001168161584897
2.0	0.8982398331590065
2.1	0.896359589955713
2.2	0.8944767427853089
2.3000000000000003	0.8925918587236548
2.4000000000000004	0.8907054330469563
2.5000000000000004	0.8888179028173901
2.6	0.8869296575695578
2.7	0.8850410477560429
2.8000000000000003	0.8831523914507257
2.9000000000000004	0.8812639796904579
3.0000000000000004	0.8793760807476095
3.1	0.8774889435596708
3.2	0.8756028004917895
3.3000000000000003	0.873717869569691
3.4000000000000004	0.8718343562908774
3.5000000000000004	0.8699524550991559
3.6	0.8680723505897752
3.7	0.8661942184985724
3.8000000000000003	0.864318226517636
3.9000000000000004	0.8624445349714106
4.0	0.860573297380376
4.1	0.8587046609340541
4.2	0.8568387668907969
4.3	0.8549757509184017
4.3999999999999995	0.8531157433868461
4.5	0.8512588696222492
4.6	0.8494052501293959
4.7	0.8475550007887438
4.8	0.8457082330326835
4.9	0.8438650540049029
5.0	0.8420255667059543
5.1	0.8401898701275278
5.2	0.8383580593774361
5.3	0.836530225796929
5.4	0.8347064570716325
5.5	0.8328868373371473
5.6	0.8310714472801392
5.7	0.8292603642355765
5.8	0.8274536622806395
5.9	0.8256514123257177
6.0	0.8238536822028157
6.1	0.8220605367516302
6.2	0.8202720379034898
6.3	0.8184882447633188
6.4	0.8167092136897408
6.5	0.8149349983734121
6.6	0.81316564991366
6.7	0.8114012168934741
6.8	0.809641745452893
6.9	0.807887279360818
7.0	0.8061378600852751
7.1	0.8043935268621473
7.2	0.8026543167623896
7.3	0.8009202647577414
7.4	0.7991914037849466
7.5	0.797467764808495
7.6	0.7957493768818933
7.7	0.7940362672074794
7.8	0.7923284611947929
7.9	0.7906259825175111
8.0	0.7889288531689701
8.1	0.7872370935162831
8.2	0.7855507223530724
8.3	0.7838697569508335
8.4	0.7821942131089503
8.5	0.7805241052033778
8.6	0.778859446234019
8.7	0.7772002478708091
8.8	0.7755465204985355
8.9	0.773898273260414
9.0	0.7722555141004432
9.1	0.7706182498045628
9.2	0.7689864860406377
9.3	0.7673602273972949
9.4	0.7657394774216362
9.5	0.7641242386558496
9.6	0.7625145126727494
9.700000000000001	0.7609103001102636
9.8	0.7593116007048991
9.9	0.7577184133242048
10.0	0.7561307359982614
10.1	0.7545485659502169
10.200000000000001	0.7529718996258993
10.3	0.7514007327225238
10.4	0.7498350602165207
10.5	0.7482748763905097
10.6	0.7467201748594379
10.700000000000001	0.745170948595911
10.8	0.7436271899547342
10.9	0.7420888906966879
11.0	0.7405560420115584
11.1	0.7390286345404455
11.200000000000001	0.7375066583973664
11.3	0.7359901031901767
11.4	0.7344789580408289
11.5	0.7329732116049861
11.6	0.7314728520910123
11.700000000000001	0.7299778672783535
11.8	0.728488244535332
11.9	0.7270039708363691
12.0	0.7255250327786537
12.1	0.724051416598272
12.200000000000001	0.7225831081858178
12.3	0.7211200931014967
12.4	0.7196623565897382
12.5	0.7182098835933356
12.6	0.7167626587671214
12.700000000000001	0.7153206664912
12.8	0.7138838908837437
12.9	0.7124523158133719
13.0	0.7110259249111208
13.1	0.7096047015820216
13.200000000000001	0.7081886290162952
13.3	0.7067776902001772
13.4	0.7053718679263841
13.5	0.7039711448042327
13.6	0.7025755032694221
13.700000000000001	0.7011849255934899
13.8	0.6997993938929532
13.9	0.6984188901381431
14.0	0.6970433961617424
14.1	0.6956728936670367
14.200000000000001	0.6943073642358873
14.3	0.6929467893364362
14.4	0.691591150330547
14.5	0.6902404284809962
14.6	0.6888946049584193
14.700000000000001	0.687553660848018
14.8	0.6862175771560408
14.9	0.6848863348160399
15.0	0.6835599146949116
15.1	0.6822382975987322
15.200000000000001	0.6809214642783868
15.3	0.6796093954350081
15.4	0.6783020717252215
15.5	0.6769994737662106
15.6	0.6757015821406023
15.700000000000001	0.6744083774011814
15.8	0.6731198400754399
15.9	0.6718359506699633
16.0	0.670556689674662
16.1	0.6692820375668515
16.200000000000003	0.668011974815186
16.3	0.6667464818834516
16.400000000000002	0.6654855392342208
16.500000000000004	0.6642291273323753
16.6	0.6629772266484999
16.700000000000003	0.6617298176621526
16.8	0.6604868808650131
16.900000000000002	0.6592483967639153
17.000000000000004	0.6580143458837677
17.1	0.6567847087703627
17.200000000000003	0.6555594659930809
17.3	0.6543385981474943
17.400000000000002	0.653122085857867
17.500000000000004	0.6519099097795635
17.6	0.650702050601361
17.700000000000003	0.6494984890476739
17.8	0.64829920588069
17.900000000000002	0.6471041819024221
18.000000000000004	0.6459133979566787
18.1	0.6447268349309552
18.200000000000003	0.6435444737582484
18.3	0.6423662954187981
18.400000000000002	0.641192280941755
18.500000000000004	0.6400224114067794
18.6	0.6388566679455772
18.700000000000003	0.6376950317433616
18.8	0.6365374840402623
18.900000000000002	0.635384006132667
19.000000000000004	0.6342345793745048
19.1	0.633089185178475
19.200000000000003	0.6319478050172189
19.300000000000004	0.6308104204244379
19.400000000000002	0.6296770129959617
19.500000000000004	0.628547564390763
19.6	0.6274220563319284
19.700000000000003	0.6263004706075781
19.800000000000004	0.6251827890717432
